Date,Product_ID,Product_Name,Category,Warehouse_ID,Warehouse_Location,Units_Sold,Stock_Available,Price,Promotion,Lead_Time_Days
2025-10-12,P006,Printer,Office Supplies,WH03,Bangalore,12,27,15000,0,7
2025-10-12,P007,Notebook,Office Supplies,WH01,Delhi,63,121,120,0,5
2025-10-12,P007,Notebook,Office Supplies,WH02,Mumbai,66,96,120,0,7
2025-10-12,P007,Notebook,Office Supplies,WH03,Bangalore,65,154,120,1,4
2025-10-12,P008,Backpack,Accessories,WH01,Delhi,22,33,1800,0,7
2025-10-12,P008,Backpack,Accessories,WH02,Mumbai,22,35,1800,0,7
2025-10-12,P008,Backpack,Accessories,WH03,Bangalore,29,38,1800,0,3
2025-10-13,P001,Laptop,Electronics,WH01,Delhi,18,40,55000,0,4
2025-10-13,P001,Laptop,Electronics,WH02,Mumbai,16,28,55000,0,4
2025-10-13,P001,Laptop,Electronics,WH03,Bangalore,12,21,55000,0,3
2025-10-13,P002,Smartphone,Electronics,WH01,Delhi,26,57,30000,1,2
2025-10-13,P002,Smartphone,Electronics,WH02,Mumbai,26,48,30000,0,2
2025-10-13,P002,Smartphone,Electronics,WH03,Bangalore,23,46,30000,0,5
2025-10-13,P003,Headphones,Electronics,WH01,Delhi,35,49,2500,0,4
2025-10-13,P003,Headphones,Electronics,WH02,Mumbai,40,97,2500,0,6
2025-10-13,P003,Headphones,Electronics,WH03,Bangalore,43,97,2500,0,7
2025-10-13,P004,Office Chair,Furniture,WH01,Delhi,11,26,8500,0,6
2025-10-13,P004,Office Chair,Furniture,WH02,Mumbai,13,19,8500,0,2
2025-10-13,P004,Office Chair,Furniture,WH03,Bangalore,15,21,8500,1,3
2025-10-13,P005,Desk,Furniture,WH01,Delhi,12,16,12000,0,5
2025-10-13,P005,Desk,Furniture,WH02,Mumbai,8,14,12000,0,4
2025-10-13,P005,Desk,Furniture,WH03,Bangalore,9,18,12000,0,6
2025-10-13,P006,Printer,Office Supplies,WH01,Delhi,12,20,15000,0,5
2025-10-13,P006,Printer,Office Supplies,WH02,Mumbai,13,31,15000,0,3
2025-10-13,P006,Printer,Office Supplies,WH03,Bangalore,13,27,15000,0,3
2025-10-13,P007,Notebook,Office Supplies,WH01,Delhi,76,102,120,0,7
2025-10-13,P007,Notebook,Office Supplies,WH02,Mumbai,77,138,120,1,5
2025-10-13,P007,Notebook,Office Supplies,WH03,Bangalore,80,139,120,1,3
2025-10-13,P008,Backpack,Accessories,WH01,Delhi,40,85,1800,0,4
2025-10-13,P008,Backpack,Accessories,WH02,Mumbai,27,67,1800,1,3
2025-10-13,P008,Backpack,Accessories,WH03,Bangalore,23,45,1800,0,6
2025-10-14,P001,Laptop,Electronics,WH01,Delhi,15,27,55000,0,4
2025-10-14,P001,Laptop,Electronics,WH02,Mumbai,18,32,55000,1,5
2025-10-14,P001,Laptop,Electronics,WH03,Bangalore,12,30,55000,0,4
2025-10-14,P002,Smartphone,Electronics,WH01,Delhi,26,35,30000,0,7
2025-10-14,P002,Smartphone,Electronics,WH02,Mumbai,26,63,30000,0,2
2025-10-14,P002,Smartphone,Electronics,WH03,Bangalore,21,51,30000,0,6
2025-10-14,P003,Headphones,Electronics,WH01,Delhi,37,66,2500,0,4
2025-10-14,P003,Headphones,Electronics,WH02,Mumbai,42,68,2500,0,2
2025-10-14,P003,Headphones,Electronics,WH03,Bangalore,44,73,2500,1,3
2025-10-14,P004,Office Chair,Furniture,WH01,Delhi,10,15,8500,0,6
2025-10-14,P004,Office Chair,Furniture,WH02,Mumbai,11,24,8500,0,4
2025-10-14,P004,Office Chair,Furniture,WH03,Bangalore,10,17,8500,0,3
2025-10-14,P005,Desk,Furniture,WH01,Delhi,10,20,12000,0,4
2025-10-14,P005,Desk,Furniture,WH02,Mumbai,10,22,12000,0,4
2025-10-14,P005,Desk,Furniture,WH03,Bangalore,9,21,12000,0,4
2025-10-14,P006,Printer,Office Supplies,WH01,Delhi,21,52,15000,1,7
2025-10-14,P006,Printer,Office Supplies,WH02,Mumbai,16,33,15000,1,5
2025-10-14,P006,Printer,Office Supplies,WH03,Bangalore,15,37,15000,1,3
2025-10-14,P007,Notebook,Office Supplies,WH01,Delhi,65,109,120,0,4
2025-10-14,P007,Notebook,Office Supplies,WH02,Mumbai,63,138,120,0,7
2025-10-14,P007,Notebook,Office Supplies,WH03,Bangalore,72,179,120,1,2
2025-10-14,P008,Backpack,Accessories,WH01,Delhi,26,41,1800,0,3
2025-10-14,P008,Backpack,Accessories,WH02,Mumbai,37,81,1800,1,5
2025-10-14,P008,Backpack,Accessories,WH03,Bangalore,29,68,1800,0,7
2025-10-15,P001,Laptop,Electronics,WH01,Delhi,15,26,55000,0,6
2025-10-15,P001,Laptop,Electronics,WH02,Mumbai,18,24,55000,1,7
2025-10-15,P001,Laptop,Electronics,WH03,Bangalore,12,30,55000,0,7
2025-10-15,P002,Smartphone,Electronics,WH01,Delhi,25,49,30000,0,7
2025-10-15,P002,Smartphone,Electronics,WH02,Mumbai,22,32,30000,0,5
2025-10-15,P002,Smartphone,Electronics,WH03,Bangalore,24,32,30000,0,5
2025-10-15,P003,Headphones,Electronics,WH01,Delhi,35,86,2500,0,6
2025-10-15,P003,Headphones,Electronics,WH02,Mumbai,35,76,2500,0,5
2025-10-15,P003,Headphones,Electronics,WH03,Bangalore,37,75,2500,0,6
2025-10-15,P004,Office Chair,Furniture,WH01,Delhi,11,24,8500,0,3
2025-10-15,P004,Office Chair,Furniture,WH02,Mumbai,13,30,8500,0,3
2025-10-15,P004,Office Chair,Furniture,WH03,Bangalore,13,18,8500,0,6
2025-10-15,P005,Desk,Furniture,WH01,Delhi,8,13,12000,0,3
2025-10-15,P005,Desk,Furniture,WH02,Mumbai,10,20,12000,0,4
2025-10-15,P005,Desk,Furniture,WH03,Bangalore,10,17,12000,0,6
2025-10-15,P006,Printer,Office Supplies,WH01,Delhi,12,30,15000,0,3
2025-10-15,P006,Printer,Office Supplies,WH02,Mumbai,17,22,15000,0,7
2025-10-15,P006,Printer,Office Supplies,WH03,Bangalore,11,22,15000,0,5
2025-10-15,P007,Notebook,Office Supplies,WH01,Delhi,63,152,120,0,5
2025-10-15,P007,Notebook,Office Supplies,WH02,Mumbai,49,96,120,0,3
2025-10-15,P007,Notebook,Office Supplies,WH03,Bangalore,55,113,120,0,2
2025-10-15,P008,Backpack,Accessories,WH01,Delhi,29,63,1800,0,2
2025-10-15,P008,Backpack,Accessories,WH02,Mumbai,32,48,1800,0,2
2025-10-15,P008,Backpack,Accessories,WH03,Bangalore,32,75,1800,1,6
2025-10-16,P001,Laptop,Electronics,WH01,Delhi,17,36,55000,0,3
2025-10-16,P001,Laptop,Electronics,WH02,Mumbai,12,23,55000,0,2
2025-10-16,P001,Laptop,Electronics,WH03,Bangalore,17,26,55000,0,5
2025-10-16,P002,Smartphone,Electronics,WH01,Delhi,28,51,30000,1,3
2025-10-16,P002,Smartphone,Electronics,WH02,Mumbai,21,38,30000,0,2
2025-10-16,P002,Smartphone,Electronics,WH03,Bangalore,22,45,30000,0,7
2025-10-16,P003,Headphones,Electronics,WH01,Delhi,41,65,2500,0,7
2025-10-16,P003,Headphones,Electronics,WH02,Mumbai,36,70,2500,0,5
2025-10-16,P003,Headphones,Electronics,WH03,Bangalore,33,59,2500,0,2
2025-10-16,P004,Office Chair,Furniture,WH01,Delhi,17,39,8500,1,7
2025-10-16,P004,Office Chair,Furniture,WH02,Mumbai,13,20,8500,0,7
2025-10-16,P004,Office Chair,Furniture,WH03,Bangalore,11,15,8500,0,3
2025-10-16,P005,Desk,Furniture,WH01,Delhi,9,20,12000,0,3
2025-10-16,P005,Desk,Furniture,WH02,Mumbai,10,17,12000,0,7
2025-10-16,P005,Desk,Furniture,WH03,Bangalore,10,23,12000,0,6
2025-10-16,P006,Printer,Office Supplies,WH01,Delhi,13,17,15000,0,3
2025-10-16,P006,Printer,Office Supplies,WH02,Mumbai,15,24,15000,0,4
2025-10-16,P006,Printer,Office Supplies,WH03,Bangalore,13,22,15000,0,6
2025-10-16,P007,Notebook,Office Supplies,WH01,Delhi,58,105,120,0,4
2025-10-16,P007,Notebook,Office Supplies,WH02,Mumbai,68,130,120,0,3
2025-10-16,P007,Notebook,Office Supplies,WH03,Bangalore,55,75,120,0,3
2025-10-16,P008,Backpack,Accessories,WH01,Delhi,30,48,1800,0,6
2025-10-16,P008,Backpack,Accessories,WH02,Mumbai,28,44,1800,0,2
2025-10-16,P008,Backpack,Accessories,WH03,Bangalore,35,80,1800,0,5
2025-10-17,P001,Laptop,Electronics,WH01,Delhi,18,44,55000,0,2
2025-10-17,P001,Laptop,Electronics,WH02,Mumbai,12,18,55000,0,6
2025-10-17,P001,Laptop,Electronics,WH03,Bangalore,17,30,55000,0,7
2025-10-17,P002,Smartphone,Electronics,WH01,Delhi,32,79,30000,0,2
2025-10-17,P002,Smartphone,Electronics,WH02,Mumbai,28,62,30000,0,5
2025-10-17,P002,Smartphone,Electronics,WH03,Bangalore,20,37,30000,0,6
2025-10-17,P003,Headphones,Electronics,WH01,Delhi,56,110,2500,1,2
2025-10-17,P003,Headphones,Electronics,WH02,Mumbai,41,60,2500,0,3
2025-10-17,P003,Headphones,Electronics,WH03,Bangalore,45,87,2500,1,6
2025-10-17,P004,Office Chair,Furniture,WH01,Delhi,12,16,8500,0,2
2025-10-17,P004,Office Chair,Furniture,WH02,Mumbai,13,29,8500,0,6
2025-10-17,P004,Office Chair,Furniture,WH03,Bangalore,11,27,8500,0,3
2025-10-17,P005,Desk,Furniture,WH01,Delhi,9,20,12000,0,2
2025-10-17,P005,Desk,Furniture,WH02,Mumbai,9,18,12000,0,4
2025-10-17,P005,Desk,Furniture,WH03,Bangalore,10,20,12000,0,2
2025-10-17,P006,Printer,Office Supplies,WH01,Delhi,15,37,15000,0,7
2025-10-17,P006,Printer,Office Supplies,WH02,Mumbai,13,21,15000,0,5
2025-10-17,P006,Printer,Office Supplies,WH03,Bangalore,16,32,15000,1,7
2025-10-17,P007,Notebook,Office Supplies,WH01,Delhi,55,74,120,0,3
2025-10-17,P007,Notebook,Office Supplies,WH02,Mumbai,53,84,120,0,4
2025-10-17,P007,Notebook,Office Supplies,WH03,Bangalore,64,99,120,0,3
2025-10-17,P008,Backpack,Accessories,WH01,Delhi,36,57,1800,0,4
2025-10-17,P008,Backpack,Accessories,WH02,Mumbai,27,48,1800,0,4
2025-10-17,P008,Backpack,Accessories,WH03,Bangalore,25,33,1800,0,7
2025-10-18,P001,Laptop,Electronics,WH01,Delhi,10,17,55000,0,2
2025-10-18,P001,Laptop,Electronics,WH02,Mumbai,13,32,55000,0,6
2025-10-18,P001,Laptop,Electronics,WH03,Bangalore,12,24,55000,0,3
2025-10-18,P002,Smartphone,Electronics,WH01,Delhi,24,56,30000,0,2
2025-10-18,P002,Smartphone,Electronics,WH02,Mumbai,21,46,30000,0,5
2025-10-18,P002,Smartphone,Electronics,WH03,Bangalore,20,44,30000,0,5
2025-10-18,P003,Headphones,Electronics,WH01,Delhi,47,78,2500,1,3
2025-10-18,P003,Headphones,Electronics,WH02,Mumbai,28,37,2500,0,7
2025-10-18,P003,Headphones,Electronics,WH03,Bangalore,36,67,2500,1,7
2025-10-18,P004,Office Chair,Furniture,WH01,Delhi,10,13,8500,1,4
2025-10-18,P004,Office Chair,Furniture,WH02,Mumbai,13,32,8500,0,6
2025-10-18,P004,Office Chair,Furniture,WH03,Bangalore,10,18,8500,0,5
2025-10-18,P005,Desk,Furniture,WH01,Delhi,11,15,12000,0,7
2025-10-18,P005,Desk,Furniture,WH02,Mumbai,8,14,12000,0,2
2025-10-18,P005,Desk,Furniture,WH03,Bangalore,9,21,12000,0,6
2025-10-18,P006,Printer,Office Supplies,WH01,Delhi,12,29,15000,0,6
2025-10-18,P006,Printer,Office Supplies,WH02,Mumbai,12,17,15000,0,4
2025-10-18,P006,Printer,Office Supplies,WH03,Bangalore,15,31,15000,1,4
2025-10-18,P007,Notebook,Office Supplies,WH01,Delhi,58,121,120,0,6
2025-10-18,P007,Notebook,Office Supplies,WH02,Mumbai,55,101,120,0,4
2025-10-18,P007,Notebook,Office Supplies,WH03,Bangalore,54,113,120,0,7
2025-10-18,P008,Backpack,Accessories,WH01,Delhi,29,53,1800,0,7
2025-10-18,P008,Backpack,Accessories,WH02,Mumbai,25,60,1800,0,3
2025-10-18,P008,Backpack,Accessories,WH03,Bangalore,26,49,1800,0,4
2025-10-19,P001,Laptop,Electronics,WH01,Delhi,17,33,55000,0,2
2025-10-19,P001,Laptop,Electronics,WH02,Mumbai,12,22,55000,0,3
2025-10-19,P001,Laptop,Electronics,WH03,Bangalore,12,29,55000,0,4
2025-10-19,P002,Smartphone,Electronics,WH01,Delhi,21,46,30000,1,5
2025-10-19,P002,Smartphone,Electronics,WH02,Mumbai,20,27,30000,0,7
2025-10-19,P002,Smartphone,Electronics,WH03,Bangalore,22,53,30000,1,5
2025-10-19,P003,Headphones,Electronics,WH01,Delhi,38,54,2500,1,3
2025-10-19,P003,Headphones,Electronics,WH02,Mumbai,30,71,2500,0,4
2025-10-19,P003,Headphones,Electronics,WH03,Bangalore,31,60,2500,0,5
2025-10-19,P004,Office Chair,Furniture,WH01,Delhi,10,17,8500,0,2
2025-10-19,P004,Office Chair,Furniture,WH02,Mumbai,10,13,8500,0,4
2025-10-19,P004,Office Chair,Furniture,WH03,Bangalore,11,23,8500,0,7
2025-10-19,P005,Desk,Furniture,WH01,Delhi,10,23,12000,0,2
2025-10-19,P005,Desk,Furniture,WH02,Mumbai,7,17,12000,0,4
2025-10-19,P005,Desk,Furniture,WH03,Bangalore,9,13,12000,1,3
2025-10-19,P006,Printer,Office Supplies,WH01,Delhi,13,30,15000,0,4
2025-10-19,P006,Printer,Office Supplies,WH02,Mumbai,15,22,15000,0,7
2025-10-19,P006,Printer,Office Supplies,WH03,Bangalore,11,25,15000,0,6
2025-10-19,P007,Notebook,Office Supplies,WH01,Delhi,73,175,120,1,2
2025-10-19,P007,Notebook,Office Supplies,WH02,Mumbai,57,127,120,0,7
2025-10-19,P007,Notebook,Office Supplies,WH03,Bangalore,57,118,120,0,4
2025-10-19,P008,Backpack,Accessories,WH01,Delhi,29,41,1800,0,7
2025-10-19,P008,Backpack,Accessories,WH02,Mumbai,28,51,1800,0,2
2025-10-19,P008,Backpack,Accessories,WH03,Bangalore,26,35,1800,1,6
2025-10-20,P001,Laptop,Electronics,WH01,Delhi,14,29,55000,0,5
2025-10-20,P001,Laptop,Electronics,WH02,Mumbai,15,31,55000,0,5
2025-10-20,P001,Laptop,Electronics,WH03,Bangalore,17,27,55000,0,7
2025-10-20,P002,Smartphone,Electronics,WH01,Delhi,24,36,30000,0,2
2025-10-20,P002,Smartphone,Electronics,WH02,Mumbai,30,44,30000,1,4
2025-10-20,P002,Smartphone,Electronics,WH03,Bangalore,20,39,30000,0,6
2025-10-20,P003,Headphones,Electronics,WH01,Delhi,30,61,2500,0,4
2025-10-20,P003,Headphones,Electronics,WH02,Mumbai,34,45,2500,0,2
2025-10-20,P003,Headphones,Electronics,WH03,Bangalore,32,51,2500,0,6
2025-10-20,P004,Office Chair,Furniture,WH01,Delhi,11,26,8500,0,5
2025-10-20,P004,Office Chair,Furniture,WH02,Mumbai,12,19,8500,1,6
2025-10-20,P004,Office Chair,Furniture,WH03,Bangalore,9,18,8500,0,7
2025-10-20,P005,Desk,Furniture,WH01,Delhi,10,23,12000,0,4
2025-10-20,P005,Desk,Furniture,WH02,Mumbai,9,20,12000,0,5
2025-10-20,P005,Desk,Furniture,WH03,Bangalore,9,14,12000,0,3
2025-10-20,P006,Printer,Office Supplies,WH01,Delhi,17,23,15000,1,2
2025-10-20,P006,Printer,Office Supplies,WH02,Mumbai,14,29,15000,0,5
2025-10-20,P006,Printer,Office Supplies,WH03,Bangalore,12,23,15000,0,7
2025-10-20,P007,Notebook,Office Supplies,WH01,Delhi,62,90,120,0,6
2025-10-20,P007,Notebook,Office Supplies,WH02,Mumbai,61,136,120,1,6
2025-10-20,P007,Notebook,Office Supplies,WH03,Bangalore,65,148,120,0,4
2025-10-20,P008,Backpack,Accessories,WH01,Delhi,31,48,1800,0,7
2025-10-20,P008,Backpack,Accessories,WH02,Mumbai,31,44,1800,0,6
2025-10-20,P008,Backpack,Accessories,WH03,Bangalore,32,55,1800,0,6
2025-10-21,P001,Laptop,Electronics,WH01,Delhi,16,22,55000,0,4
2025-10-21,P001,Laptop,Electronics,WH02,Mumbai,17,23,55000,0,7
2025-10-21,P001,Laptop,Electronics,WH03,Bangalore,12,24,55000,0,2
2025-10-21,P002,Smartphone,Electronics,WH01,Delhi,31,59,30000,1,5
2025-10-21,P002,Smartphone,Electronics,WH02,Mumbai,19,44,30000,0,5
2025-10-21,P002,Smartphone,Electronics,WH03,Bangalore,20,35,30000,0,3
2025-10-21,P003,Headphones,Electronics,WH01,Delhi,40,82,2500,0,4
2025-10-21,P003,Headphones,Electronics,WH02,Mumbai,37,51,2500,0,6
2025-10-21,P003,Headphones,Electronics,WH03,Bangalore,26,41,2500,0,3
2025-10-21,P004,Office Chair,Furniture,WH01,Delhi,21,30,8500,1,4
2025-10-21,P004,Office Chair,Furniture,WH02,Mumbai,11,26,8500,0,2
2025-10-21,P004,Office Chair,Furniture,WH03,Bangalore,10,18,8500,0,6
2025-10-21,P005,Desk,Furniture,WH01,Delhi,12,21,12000,0,3
2025-10-21,P005,Desk,Furniture,WH02,Mumbai,12,29,12000,0,3
2025-10-21,P005,Desk,Furniture,WH03,Bangalore,7,10,12000,0,6
2025-10-21,P006,Printer,Office Supplies,WH01,Delhi,15,31,15000,0,3
2025-10-21,P006,Printer,Office Supplies,WH02,Mumbai,13,32,15000,0,6
2025-10-21,P006,Printer,Office Supplies,WH03,Bangalore,16,22,15000,1,6
2025-10-21,P007,Notebook,Office Supplies,WH01,Delhi,95,132,120,1,2
2025-10-21,P007,Notebook,Office Supplies,WH02,Mumbai,63,123,120,0,5
2025-10-21,P007,Notebook,Office Supplies,WH03,Bangalore,51,78,120,0,4
2025-10-21,P008,Backpack,Accessories,WH01,Delhi,41,95,1800,1,6
2025-10-21,P008,Backpack,Accessories,WH02,Mumbai,31,49,1800,0,3
2025-10-21,P008,Backpack,Accessories,WH03,Bangalore,37,78,1800,1,7
2025-10-22,P001,Laptop,Electronics,WH01,Delhi,14,19,55000,0,4
2025-10-22,P001,Laptop,Electronics,WH02,Mumbai,16,24,55000,0,3
2025-10-22,P001,Laptop,Electronics,WH03,Bangalore,16,39,55000,1,4
2025-10-22,P002,Smartphone,Electronics,WH01,Delhi,25,59,30000,0,7
2025-10-22,P002,Smartphone,Electronics,WH02,Mumbai,29,54,30000,1,6
2025-10-22,P002,Smartphone,Electronics,WH03,Bangalore,16,24,30000,0,6
2025-10-22,P003,Headphones,Electronics,WH01,Delhi,37,52,2500,0,2
2025-10-22,P003,Headphones,Electronics,WH02,Mumbai,38,72,2500,0,7
2025-10-22,P003,Headphones,Electronics,WH03,Bangalore,34,47,2500,0,5
2025-10-22,P004,Office Chair,Furniture,WH01,Delhi,13,20,8500,0,7
2025-10-22,P004,Office Chair,Furniture,WH02,Mumbai,11,24,8500,0,5
2025-10-22,P004,Office Chair,Furniture,WH03,Bangalore,12,20,8500,0,2
2025-10-22,P005,Desk,Furniture,WH01,Delhi,13,25,12000,0,5
2025-10-22,P005,Desk,Furniture,WH02,Mumbai,8,18,12000,0,4
2025-10-22,P005,Desk,Furniture,WH03,Bangalore,10,20,12000,0,4
2025-10-22,P006,Printer,Office Supplies,WH01,Delhi,12,20,15000,0,3
2025-10-22,P006,Printer,Office Supplies,WH02,Mumbai,14,30,15000,0,7
2025-10-22,P006,Printer,Office Supplies,WH03,Bangalore,12,16,15000,0,7
2025-10-22,P007,Notebook,Office Supplies,WH01,Delhi,91,197,120,1,4
2025-10-22,P007,Notebook,Office Supplies,WH02,Mumbai,67,156,120,1,6
2025-10-22,P007,Notebook,Office Supplies,WH03,Bangalore,73,131,120,1,3
2025-10-22,P008,Backpack,Accessories,WH01,Delhi,27,50,1800,0,2
2025-10-22,P008,Backpack,Accessories,WH02,Mumbai,25,40,1800,0,3
2025-10-22,P008,Backpack,Accessories,WH03,Bangalore,30,41,1800,0,4
2025-10-23,P001,Laptop,Electronics,WH01,Delhi,16,36,55000,0,3
2025-10-23,P001,Laptop,Electronics,WH02,Mumbai,16,40,55000,0,7
2025-10-23,P001,Laptop,Electronics,WH03,Bangalore,17,23,55000,1,5
2025-10-23,P002,Smartphone,Electronics,WH01,Delhi,23,33,30000,0,6
2025-10-23,P002,Smartphone,Electronics,WH02,Mumbai,33,73,30000,1,3
2025-10-23,P002,Smartphone,Electronics,WH03,Bangalore,21,46,30000,0,2
2025-10-23,P003,Headphones,Electronics,WH01,Delhi,42,73,2500,0,6
2025-10-23,P003,Headphones,Electronics,WH02,Mumbai,36,71,2500,0,5
2025-10-23,P003,Headphones,Electronics,WH03,Bangalore,50,95,2500,1,6
2025-10-23,P004,Office Chair,Furniture,WH01,Delhi,13,19,8500,0,7
2025-10-23,P004,Office Chair,Furniture,WH02,Mumbai,14,24,8500,1,2
2025-10-23,P004,Office Chair,Furniture,WH03,Bangalore,13,18,8500,0,5
2025-10-23,P005,Desk,Furniture,WH01,Delhi,12,29,12000,1,7
2025-10-23,P005,Desk,Furniture,WH02,Mumbai,11,26,12000,1,7
2025-10-23,P005,Desk,Furniture,WH03,Bangalore,16,33,12000,1,3
2025-10-23,P006,Printer,Office Supplies,WH01,Delhi,18,40,15000,1,6
2025-10-23,P006,Printer,Office Supplies,WH02,Mumbai,12,18,15000,0,2
2025-10-23,P006,Printer,Office Supplies,WH03,Bangalore,13,24,15000,0,2
2025-10-23,P007,Notebook,Office Supplies,WH01,Delhi,65,138,120,0,3
2025-10-23,P007,Notebook,Office Supplies,WH02,Mumbai,67,105,120,0,4
2025-10-23,P007,Notebook,Office Supplies,WH03,Bangalore,57,98,120,0,4
2025-10-23,P008,Backpack,Accessories,WH01,Delhi,41,91,1800,0,3
2025-10-23,P008,Backpack,Accessories,WH02,Mumbai,32,51,1800,0,5
2025-10-23,P008,Backpack,Accessories,WH03,Bangalore,25,62,1800,0,4
2025-10-24,P001,Laptop,Electronics,WH01,Delhi,13,29,55000,0,5
2025-10-24,P001,Laptop,Electronics,WH02,Mumbai,16,32,55000,0,6
2025-10-24,P001,Laptop,Electronics,WH03,Bangalore,14,28,55000,0,4
2025-10-24,P002,Smartphone,Electronics,WH01,Delhi,23,56,30000,0,6
2025-10-24,P002,Smartphone,Electronics,WH02,Mumbai,23,50,30000,0,3
2025-10-24,P002,Smartphone,Electronics,WH03,Bangalore,22,42,30000,0,4
2025-10-24,P003,Headphones,Electronics,WH01,Delhi,40,92,2500,0,7
2025-10-24,P003,Headphones,Electronics,WH02,Mumbai,34,71,2500,0,2
2025-10-24,P003,Headphones,Electronics,WH03,Bangalore,28,44,2500,0,6
2025-10-24,P004,Office Chair,Furniture,WH01,Delhi,13,19,8500,1,6
2025-10-24,P004,Office Chair,Furniture,WH02,Mumbai,11,16,8500,0,2
2025-10-24,P004,Office Chair,Furniture,WH03,Bangalore,12,28,8500,1,7
2025-10-24,P005,Desk,Furniture,WH01,Delhi,11,26,12000,1,5
2025-10-24,P005,Desk,Furniture,WH02,Mumbai,9,22,12000,0,7
2025-10-24,P005,Desk,Furniture,WH03,Bangalore,12,22,12000,1,5
2025-10-24,P006,Printer,Office Supplies,WH01,Delhi,15,35,15000,0,3
2025-10-24,P006,Printer,Office Supplies,WH02,Mumbai,12,25,15000,0,2
2025-10-24,P006,Printer,Office Supplies,WH03,Bangalore,11,17,15000,0,7
2025-10-24,P007,Notebook,Office Supplies,WH01,Delhi,66,155,120,0,7
2025-10-24,P007,Notebook,Office Supplies,WH02,Mumbai,64,149,120,0,4
2025-10-24,P007,Notebook,Office Supplies,WH03,Bangalore,55,111,120,0,7
2025-10-24,P008,Backpack,Accessories,WH01,Delhi,25,48,1800,0,2
2025-10-24,P008,Backpack,Accessories,WH02,Mumbai,32,59,1800,0,3
2025-10-24,P008,Backpack,Accessories,WH03,Bangalore,34,64,1800,1,2
2025-10-25,P001,Laptop,Electronics,WH01,Delhi,14,29,55000,1,3
2025-10-25,P001,Laptop,Electronics,WH02,Mumbai,21,51,55000,1,4
2025-10-25,P001,Laptop,Electronics,WH03,Bangalore,16,36,55000,1,6
2025-10-25,P002,Smartphone,Electronics,WH01,Delhi,17,29,30000,0,3
2025-10-25,P002,Smartphone,Electronics,WH02,Mumbai,25,58,30000,0,4
2025-10-25,P002,Smartphone,Electronics,WH03,Bangalore,26,45,30000,1,4
2025-10-25,P003,Headphones,Electronics,WH01,Delhi,33,55,2500,0,7
2025-10-25,P003,Headphones,Electronics,WH02,Mumbai,25,33,2500,0,3
2025-10-25,P003,Headphones,Electronics,WH03,Bangalore,29,39,2500,0,6
2025-10-25,P004,Office Chair,Furniture,WH01,Delhi,11,26,8500,0,6
2025-10-25,P004,Office Chair,Furniture,WH02,Mumbai,10,20,8500,0,3
2025-10-25,P004,Office Chair,Furniture,WH03,Bangalore,9,15,8500,0,6
2025-10-25,P005,Desk,Furniture,WH01,Delhi,8,19,12000,0,7
2025-10-25,P005,Desk,Furniture,WH02,Mumbai,9,19,12000,0,7
2025-10-25,P005,Desk,Furniture,WH03,Bangalore,8,18,12000,0,5
2025-10-25,P006,Printer,Office Supplies,WH01,Delhi,12,29,15000,0,7
2025-10-25,P006,Printer,Office Supplies,WH02,Mumbai,10,14,15000,0,4
2025-10-25,P006,Printer,Office Supplies,WH03,Bangalore,11,19,15000,0,4
2025-10-25,P007,Notebook,Office Supplies,WH01,Delhi,62,149,120,0,3
2025-10-25,P007,Notebook,Office Supplies,WH02,Mumbai,53,118,120,0,6
2025-10-25,P007,Notebook,Office Supplies,WH03,Bangalore,47,69,120,0,6
2025-10-25,P008,Backpack,Accessories,WH01,Delhi,31,65,1800,0,3
2025-10-25,P008,Backpack,Accessories,WH02,Mumbai,29,49,1800,1,6
2025-10-25,P008,Backpack,Accessories,WH03,Bangalore,26,63,1800,0,3
2025-10-26,P001,Laptop,Electronics,WH01,Delhi,19,28,55000,1,6
2025-10-26,P001,Laptop,Electronics,WH02,Mumbai,15,30,55000,0,6
2025-10-26,P001,Laptop,Electronics,WH03,Bangalore,16,31,55000,1,5
2025-10-26,P002,Smartphone,Electronics,WH01,Delhi,25,45,30000,0,6
2025-10-26,P002,Smartphone,Electronics,WH02,Mumbai,20,49,30000,0,7
2025-10-26,P002,Smartphone,Electronics,WH03,Bangalore,17,41,30000,0,2
2025-10-26,P003,Headphones,Electronics,WH01,Delhi,42,99,2500,0,6
2025-10-26,P003,Headphones,Electronics,WH02,Mumbai,31,56,2500,0,4
2025-10-26,P003,Headphones,Electronics,WH03,Bangalore,41,54,2500,1,6
2025-10-26,P004,Office Chair,Furniture,WH01,Delhi,11,17,8500,0,3
2025-10-26,P004,Office Chair,Furniture,WH02,Mumbai,13,28,8500,0,5
2025-10-26,P004,Office Chair,Furniture,WH03,Bangalore,12,24,8500,0,6
2025-10-26,P005,Desk,Furniture,WH01,Delhi,9,12,12000,0,3
2025-10-26,P005,Desk,Furniture,WH02,Mumbai,9,15,12000,0,7
2025-10-26,P005,Desk,Furniture,WH03,Bangalore,8,18,12000,0,3
2025-10-26,P006,Printer,Office Supplies,WH01,Delhi,11,23,15000,0,4
2025-10-26,P006,Printer,Office Supplies,WH02,Mumbai,14,20,15000,0,5
2025-10-26,P006,Printer,Office Supplies,WH03,Bangalore,14,22,15000,0,2
2025-10-26,P007,Notebook,Office Supplies,WH01,Delhi,59,143,120,1,5
2025-10-26,P007,Notebook,Office Supplies,WH02,Mumbai,50,85,120,0,7
